,seq,x,y,orient_x,orient_y,orient_z,orient_w,linear_x,linear_y,angular_z
956,956.0,14.080484658625537,-2.6354444890713493,0.0,,,,1.5458723575880364,-0.010445964278964697,-0.1706288372930388
957,957.0,14.012743701346666,-2.679281973474348,0.0,,,,1.5968562278015999,-0.009839346907651116,-0.15730967742203797
958,958.0,13.999215633807774,-2.687771562772096,0.0,,,,1.5973386577791182,-0.009872177155865264,-0.15730967742203797
959,959.0,13.903803624078273,-2.7959875978109876,0.0,,,,1.7448612353126296,-0.005569679834678348,-0.18269319397761985
960,960.0,13.889068034196216,-2.8053432096152777,0.0,,,,1.7460525286939794,-0.0055814842747368264,-0.18269319397761985
961,961.0,13.872355361544493,-2.816191166432992,0.0,,,,1.7600179152722852,-0.005397515038854279,-0.16787847639746303
962,962.0,13.897910357098525,-3.052719715461562,0.0,,,,1.7504191788209797,0.012000282382425096,-0.19816823848826035
963,963.0,13.854405668826809,-3.0897260360274084,0.0,,,,1.704620015513992,0.0114145555681197,-0.16477843512221013
964,964.0,13.841071667577529,-3.10035369170281,0.0,,,,1.7055385888718886,0.011486792862771456,-0.16477843512221013
965,965.0,13.866279161196594,-3.120191328676012,0.0,,,,1.6633641842163598,0.012670388910272171,-0.15833970500805072
966,966.0,13.808280661476955,-3.166227203796904,0.0,,,,1.6937086884352828,0.012055521681500366,-0.1457033528922089
967,967.0,13.764218955045678,-3.2021559515329105,0.0,,,,1.6549325994664663,0.01147643657526425,-0.15410123015183882
968,968.0,13.79921683672171,-3.5247145202180707,0.0,,,,1.7282451161649781,0.030820213228804134,-0.2030545535714398
969,969.0,13.787313046493129,-3.537254291150265,0.0,,,,1.729213960580475,0.030984367092583547,-0.2030545535714398
970,970.0,13.783342046929876,-3.543438431805584,0.0,,,,1.706064336207733,0.0300199611450887,-0.1847947191434655
971,971.0,13.67510121629795,-3.5453438371642383,0.0,,,,1.6995885569638627,0.024059059655769738,-0.2461942496032511
972,972.0,13.669041042647812,-3.4837085656399203,0.0,,,,1.6056610643521119,0.01869526538604758,-0.19612367876963993
